Customer ID,Nationality,SAS Nationality,Name,Family Name,EducationLevel,Gender,BirthDate,Marital Status,No Of Dependents,Mobile Contact,Home Contact,Email Address,Residential Type,Residential Address 1,Residential Address 2,PostalCode
7622,SG,SG,ALFIE,MOK,Below Secondary,M,26/10/1952,Divorced,4,88017176,64730223,alfiemok@gmail.com,HDB4,Blk 114A Lorong 3 Geylang,#16-330,382114
7623,SG,SG,WAN ER,CHUA,Diploma,F,15/1/1974,Divorced,4,97803966,64487247,wan.erchua@gmail.com,HDB4,101 Jalan Rajah,#02-08,321101
7624,SG,SG,SARAH,NG,Post Secondary,F,5/2/1962,Widowed,4,84117185,69134910,sarahng@gmail.com,HDB5,401 Jurong West St 42,#10-527,640401
7625,SG,SG,MIKE,ANG,Post Secondary,M,20/3/1988,Divorced,2,91548161,62005190,mikeang@gmail.com,EC,Blk 128 Geylang East Avenue 1,#13-160,380128
7626,SG,SG,ALEX,MOK,Secondary,M,6/3/1969,Widowed,2,86110828,65350755,alexmok@gmail.com,HDB5,423 Yishun Avenue 11,#12-542,760423
7627,SG,SG,KENNY,TOH,Secondary,M,13/2/1988,Single,0,83630270,64349842,kennytoh@gmail.com,HDB3,442 Hougang Avenue 8,#03-1577,530442
7628,SG,SG,VICKY,TEO,University,F,28/1/1984,Widowed,0,86981490,66124044,vickyteo@gmail.com,HDB5,709 Woodlands Drive 70,#09-11,730709
7629,SG,SG,SALLY,KOH,University,F,11/10/1959,Widowed,3,81998501,65412577,sallykoh@gmail.com,HDB4,252 Chua Chu Kang Ave 2,#12-316,680252
7630,SG,SG,JAMIE,LOW,Below Secondary,F,7/9/1955,Divorced,4,95147470,66102644,jamielow@gmail.com,HDB3,314 Hougang Avenue 5,#07-125,530314
7631,SG,SG,ALEX,TEO,Secondary,M,3/8/1952,Married,2,83306686,62030476,alexteo@gmail.com,HDB5,311 Yishun Ring Road,#12-1276,760311
7632,SG,SG,JOLENE,ONG,Below Secondary,F,5/5/1963,Divorced,3,91687586,63044493,joleneong@gmail.com,HDB5,980B Buangkok Crescent,#05-75,532980
7633,SG,SG,ZIQIAN,LEE,University,F,26/3/1990,Widowed,5,92488054,67289397,ziqianlee@gmail.com,HDB4,653 Hougang Avenue 8,#06-387,530654
7634,SG,SG,ROY,LIM,Secondary,M,14/3/1990,Divorced,1,94837118,69503298,roylim@gmail.com,SH,80 Jellicoe Road,,208766
7635,SG,SG,JEFFREY,LEE,Post Secondary,M,18/5/1968,Single,0,81371932,62273944,jeffreylee@gmail.com,HDB4,531 Bukit Batok Street 51,#03-122,650531
7636,SG,SG,KEVIN,TAY,Below Secondary,M,18/6/1974,Widowed,4,96810301,68555525,kevintay@gmail.com,HDB4,Blk 42A Sims Drive,#20-529,381042
7637,SG,SG,KOH,CHAN,Post Secondary,M,13/3/1956,Single,0,93361155,61267419,kohchan@gmail.com,HDB4,115B Yishun Ring Road,#08-821,762115
7638,SG,SG,NICHOLAS,TEO,Diploma,M,19/9/1953,Widowed,1,91806409,61458817,nicholasteo@gmail.com,HDB5,Blk 672A Klang Lane,#17-317,211672
7639,SG,SG,MARTIN,LEE,Secondary,M,27/4/1959,Widowed,1,87146735,65646200,martinlee@gmail.com,PC,Hong San Walk,#09-694 Pa,600124
7640,SG,SG,WONG,LIM,Secondary,F,11/5/1950,Widowed,1,96454002,66747974,wonglim@gmail.com,HDB4,180A Boon Lay Drive,#08-364,641180
7641,SG,SG,KEEFE,LOW,Below Secondary,M,20/2/1955,Single,0,87651433,69834107,keefelow@gmail.com,HDB3,635 Choa Chu Kang North 6,#10-281,680635
7642,SG,SG,SILVER,ANG,Diploma,M,16/8/1965,Married,3,91046312,64861036,silverang@gmail.com,HDB4,711 Jurong West Street 71,#11-13,640711
7643,SG,SG,JIA EN,TOH,Below Secondary,F,28/6/1969,Single,0,87767170,66829183,jia.entoh@gmail.com,HDB5,689D Woodlands Drive 75,#05-122,734689
7644,SG,SG,RYAN,CHAN,Secondary,M,12/6/1984,Divorced,5,84388614,67157246,ryanchan@gmail.com,HDB3,203B Punggol Field,#06-328,822203
7645,SG,SG,MARK,LEE,Diploma,M,8/10/1963,Divorced,3,90205000,64832010,marklee@gmail.com,PC,41 Simei Street 4,#12-230 Mo,529869
7646,SG,SG,JEREMY,TOH,Diploma,M,13/5/1957,Divorced,4,89699375,65163920,jeremytoh@gmail.com,HDB4,Blk 119 Aljunied Avenue 2,#12-628,380119
7647,SG,SG,BRENDAN,MOK,Post Secondary,M,5/4/1962,Single,0,99560771,69023289,brendanmok@gmail.com,HDB4,762 Pasir Ris Street 72,#07-410,760762
7648,SG,SG,KATE,CHIA,University,F,8/8/1966,Widowed,5,94882365,63092006,katechia@gmail.com,HDB3,203 Marsiling Drive,#08-176,730203
7649,SG,SG,KENNY,NG,University,M,3/9/1971,Divorced,5,97100008,67650719,kennyng@gmail.com,HDB5,340  Choa Chu Kang Loop,#07-01,680340
7650,SG,SG,JOYCE,TAN,University,F,1/5/1963,Single,0,96323213,61785468,joycetan@gmail.com,HDB5,Blk 29 Kelantan Road,#04-317,200029
7651,SG,SG,JESS,TEO,University,M,27/6/1953,Single,0,96713932,65893329,jessteo@gmail.com,HDB4,656D  Jurong West Street 61,#15-329,644656
7652,SG,SG,NORMAN,LEE,Post Secondary,M,14/1/1989,Single,0,85040755,62397880,normanlee@gmail.com,HDB4,380 Changi Road,#14-461,419832
7653,SG,SG,ZAC,ANG,Secondary,M,20/5/1989,Married,5,93909651,62713145,zacang@gmail.com,HDB3,205 Bukit Batok Street 21,#07-60,650205
7654,SG,SG,ERIC,TEO,Post Secondary,M,5/11/1957,Divorced,1,93768678,69489106,ericteo@gmail.com,PC,22 Canberra Drive,#08-05 Yis,768426
7655,SG,SG,DANISH,YEO,University,M,20/7/1951,Widowed,2,90578703,62326476,danishyeo@gmail.com,HDB4,51 Toa Payoh Lorong 6,#17-74,310051
7656,SG,SG,JOSHUA,SEAH,Diploma,M,8/9/1974,Married,0,93303199,69737347,joshuaseah@gmail.com,HDB4,221 Ang Mo Kio Avenue 1,#11-9278,560221
7657,SG,SG,ROY,HO,Post Secondary,M,19/12/1979,Single,0,83131689,67924670,royho@gmail.com,HDB3,484C Choa Chu Kang Avenue 5,#15-60,683484
7658,SG,SG,DARREN,CHUA,University,M,1/4/1989,Married,2,81950465,61308880,darrenchua@gmail.com,HDB5,101 Rivervale Walk,#08-28,540101
7659,SG,SG,JEFFREY,SEAH,Below Secondary,M,20/10/1984,Single,0,90629806,66702030,jeffreyseah@gmail.com,HDB4,622 Jurong West Street 61,#14-177,640622
7660,SG,SG,NAOMI,KOH,Below Secondary,F,4/4/1955,Divorced,4,98829215,62725890,naomikoh@gmail.com,HDB4,474 Choa Chu Kang Avenue 3,#04-193,680474
7661,SG,SG,YI LING,TEO,Below Secondary,F,8/1/1970,Single,0,96395013,66409461,yi.lingteo@gmail.com,HDB3,25 Telok Blangah Crescent,#07-75,90025
7662,SG,SG,SILVER,CHUA,Below Secondary,M,6/4/1957,Widowed,3,99338265,62755371,silverchua@gmail.com,HDB4,233 Tampines Street 21,#09-621,521233
7663,SG,SG,JEREMY,MOH,Post Secondary,M,17/12/1966,Single,0,90493861,66710230,jeremymoh@gmail.com,HDB3,546 Serangoon North Avenue 3,#06-230,550546
7664,SG,SG,HAROLD,TAY,Below Secondary,M,2/12/1963,Married,4,85764674,69526776,haroldtay@gmail.com,HDB3,353 Tampines Street 33,#05-512,520353
7665,SG,SG,KIM,LIM,University,F,24/11/1983,Widowed,1,93595624,65142202,kimlim@gmail.com,HDB3,609 Bukit Panjang Ring Road,#13-892,670609
7666,SG,SG,JAMIE,HO,Secondary,F,22/4/1971,Single,0,94826852,68143501,jamieho@gmail.com,HDB4,94C Bedok North Avenue 4,#06-1389,462094
7667,SG,SG,SHARON,CHAN,University,F,9/4/1963,Married,5,83748921,61672181,sharonchan@gmail.com,AP,819B Upper East Coast Road,#04-827 Ba,466612
7668,SG,SG,DAREN,TAY,Post Secondary,M,4/11/1963,Widowed,3,94532363,64510332,darentay@gmail.com,EC,10F Braddell Hill,#09-24,579725
7669,SG,SG,JEFFREY,KOH,Diploma,M,16/2/1981,Married,5,86085542,63603883,jeffreykoh@gmail.com,HDB4,285E Toh Guan Road,#06-429,605285
7670,SG,SG,JUN,MOH,Below Secondary,F,3/7/1987,Divorced,2,88563741,68816208,junmoh@gmail.com,HDB5,Blk 2 Kitchener Road,#16-317,200002
7671,SG,SG,DAREN,MOK,Below Secondary,M,24/10/1956,Widowed,5,84884614,68703425,darenmok@gmail.com,HDB5,256 Serangoon Central Drive,#15-46,550256
7672,SG,SG,KIM,CHUA,Secondary,F,22/5/1988,Divorced,3,90299686,62265137,kimchua@gmail.com,HDB5,31 Marine Crescent,#19-305,440031
7673,SG,SG,MARK,KOH,Secondary,M,12/11/1975,Widowed,2,86576901,68906929,markkoh@gmail.com,HDB3,127  Yishun Street 11,#04-325,760127
7674,SG,SG,ANDREW,MOK,Post Secondary,M,25/3/1977,Divorced,4,87224477,63610248,andrewmok@gmail.com,HDB3,687D Choa Chu Kang Drive,#18-278,684687
7675,SG,SG,ISABELLE,TAN,Diploma,F,6/5/1961,Widowed,0,81509530,63210124,isabelletan@gmail.com,HDB4,371 Woodlands Avenue 1,#09-821,730371
7676,SG,SG,XIAOYU,HO,University,M,3/10/1980,Divorced,0,89293546,65668612,xiaoyuho@gmail.com,PC,12 Balmoral Crescent,#08-02 Bal,259910
7677,SG,SG,GINA,SEAH,University,F,24/4/1986,Single,0,84167231,62124531,ginaseah@gmail.com,PC,Hillview Terrace,#10-70,669590
7678,SG,SG,REGINA,MOK,Below Secondary,F,18/3/1980,Divorced,4,93187048,66602757,reginamok@gmail.com,HDB4,314B Anchorvale Link,#11-125,542314
7679,SG,SG,HERMAN,MOK,Secondary,M,2/2/1990,Married,0,96054640,68594872,hermanmok@gmail.com,EC,120  Serangoon Avenue 3,#12-06,554774
7680,SG,SG,EMILY,WONG,Secondary,F,28/7/1957,Married,3,81021415,67801948,emilywong@gmail.com,HDB4,468A Admiralty Drive,#06-127,751468
7681,SG,SG,ZAC,GOH,University,M,21/4/1950,Divorced,2,91685326,62015615,zacgoh@gmail.com,DH,30 Penaga Place,#01-00,757337
7682,SG,SG,BRENDAN,SIM,University,M,25/3/1972,Widowed,0,82009756,66172049,brendansim@gmail.com,HDB5,325 Yishun Central,#06-373,760325
7683,SG,SG,SHU YING,CHUA,Secondary,F,19/4/1982,Widowed,4,83248283,69550272,shu.yingchua@gmail.com,HDB4,247 Kim Keat Link,#07-33,310247
7684,SG,SG,KATE,MOH,Diploma,F,9/11/1990,Widowed,3,98052717,63381376,katemoh@gmail.com,PC,Jurong East Street 32,#04-452 Th,659801
7685,SG,SG,JEAN,CHIA,Below Secondary,F,2/5/1961,Divorced,3,82238113,62719870,jeanchia@gmail.com,SDH,72 Andrews Terrace,#01-00,757423
7686,SG,SG,JUN,TOH,Diploma,F,1/2/1990,Divorced,3,87057315,63935849,juntoh@gmail.com,HDB5,474 Segar Road,#10-300,670474
7687,SG,SG,TIMOTHY,TEO,Post Secondary,M,7/4/1955,Divorced,2,93900618,61828088,timothyteo@gmail.com,HDB4,286E Toh Guan Road,#02-429,605286
7688,SG,SG,RYAN,TAY,Diploma,M,12/10/1979,Divorced,2,88341264,65362271,ryantay@gmail.com,HDB3,837 Hougang Central,#04-531,530837
7689,SG,SG,CLAIRE,MOH,Secondary,F,5/6/1954,Divorced,4,89936973,65565320,clairemoh@gmail.com,HDB3,337B Tah Ching Roa,#12-59,612337
7690,SG,SG,FAITH,CHAN,Diploma,F,14/1/1962,Single,0,95773150,69435709,faithchan@gmail.com,HDB3,368 Corporation Drive,#07-789,610368
7691,SG,SG,SARAH,YEO,Diploma,F,10/9/1953,Single,0,96184664,69209670,sarahyeo@gmail.com,HDB5,Blk 9 Gloucester Road,#13-317,210009
7692,SG,SG,BETH,TAY,University,F,7/8/1955,Single,0,98068771,67373843,bethtay@gmail.com,HDB4,501 Bishan Street 11,#08-376,570501
7693,SG,SG,NICHOLAS,MOH,Diploma,M,1/3/1979,Single,0,97355575,67184559,nicholasmoh@gmail.com,HDB5,Blk 30 Kelantan Road,#04-317,200030
7694,SG,SG,JOY,ANG,University,F,13/7/1983,Divorced,4,81813277,64974760,joyang@gmail.com,HDB4,116 Bukit Merah Central,#19-3759,150116
7695,SG,SG,VICKY,TAY,Diploma,F,10/10/1984,Single,0,90084820,61542060,vickytay@gmail.com,HDB3,862A Tampines Street 83,#11-426,521862
7696,SG,SG,AMELIA,TEO,University,F,18/9/1990,Divorced,3,92240183,63551882,ameliateo@gmail.com,HDB5,Blk 14 Farrer Park Road,#18-317,210014
7697,SG,SG,ALICIA,TAN,Post Secondary,F,13/2/1979,Divorced,2,98566400,68649798,aliciatan@gmail.com,HDB3,616 Choa Chu Kang Street 62,#04-271,680616
7698,SG,SG,GRACE,NG,Diploma,F,2/9/1975,Single,0,98484061,69475637,graceng@gmail.com,HDB4,236  Choa Chu Kang Central,#11-43,680236
7699,SG,SG,ANDRE,WONG,Post Secondary,M,1/12/1970,Divorced,5,91921792,69475048,andrewong@gmail.com,HDB3,462 Choa Chu Kang Avenue 4,#05-49,680462
7700,SG,SG,KARL,LOW,Diploma,M,27/4/1969,Divorced,0,96211465,63541597,karllow@gmail.com,HDB4,196B Punngol Field,#07-505,822196
7701,SG,SG,ALFIE,CHONG,Below Secondary,M,3/5/1985,Single,0,96335693,66625511,alfiechong@gmail.com,HDB5,602  Hougang Ave 4,#09-243,530602
7702,SG,SG,SAMANTHA,CHAN,Below Secondary,F,20/1/1982,Divorced,1,98782793,65143608,samanthachan@gmail.com,HDB4,572 Hougang Street 51,#14-33,530572
7703,SG,SG,SILVER,GOH,Diploma,M,21/2/1970,Divorced,0,84028878,62968315,silvergoh@gmail.com,SH,17 Tan Sim Boh Road,#01-00,307711
7704,SG,SG,LEX,TAN,Diploma,M,3/4/1988,Married,4,86176240,67183182,lextan@gmail.com,HDB3,406 Choa Chu Kang Avenue 3,#03-275,680406
7705,SG,SG,WONG,TAY,Post Secondary,M,2/2/1986,Married,5,90367864,69459865,wongtay@gmail.com,HDB3,157 Bukit Batok Street 11,#03-212,650157
7706,SG,SG,JUN,SEAH,University,F,12/4/1957,Married,4,84301069,64198763,junseah@gmail.com,HDB3,129 Bukit Merah View,#11-164,150129
7707,SG,SG,DOUGLAS,CHIA,Secondary,M,3/1/1966,Divorced,4,88302216,68531170,douglaschia@gmail.com,HDB4,156 Bishan Street 13,#12-102,570156
7708,SG,SG,FARRELL,NG,Secondary,M,23/5/1971,Divorced,2,86687029,63261554,farrellng@gmail.com,HDB4,273D Jurong West Avenue 3,#11-57,644273
7709,SG,SG,JOYCE,TAY,Below Secondary,F,9/11/1978,Widowed,1,98553091,68760946,joycetay@gmail.com,HDB4,291 Choa Chu Kang Avenue 3,#12-204,680291
7710,SG,SG,DOUGLAS,MOK,Secondary,M,6/1/1984,Widowed,5,93044558,69724605,douglasmok@gmail.com,PC,Hillview Avenue,#07-36,679695
7711,SG,SG,VANESSA,ANG,Below Secondary,F,12/6/1965,Widowed,1,87997498,64355144,vanessaang@gmail.com,HDB4,Blk 1 Maude Road,#07-317,200001
7712,SG,SG,BERT,GOH,Post Secondary,M,5/7/1984,Single,0,97158329,63984304,bertgoh@gmail.com,HDB4,209 Tampines Street 21,#07-1347,520209
7713,SG,SG,GINA,LIM,University,F,11/2/1978,Widowed,1,83842465,69181990,ginalim@gmail.com,HDB5,200 Jalan Sultan,#17-05,199018
7714,SG,SG,LEE,ANG,University,M,21/4/1955,Divorced,5,93887966,64886722,leeang@gmail.com,HDB4,101 Ang Mo Kio Avenue 3,#09-1409,560101
7715,SG,SG,KHENG SONG,WONG,Secondary,M,2/4/1976,Widowed,2,88418833,66643525,kheng.songwong@gmail.com,SH,Lorong 6 Toa Payoh,#01-00,310190
7716,SG,SG,KARL,TOH,Diploma,M,6/6/1977,Widowed,0,86762618,66756310,karltoh@gmail.com,HDB5,750 Yishun Street 72,#07-152,760750
7717,SG,SG,DEAN,LEE,Secondary,M,14/12/1979,Widowed,4,91802761,68210233,deanlee@gmail.com,HDB4,31 Marsiling Drive,#07-319,730031
7718,SG,SG,FATIN,ANG,Diploma,F,2/8/1987,Widowed,2,90670964,69048530,fatinang@gmail.com,HDB3,263 Bishan Street 22,#03-273,570263
7719,SG,SG,CHARMAINE,LIM,University,F,18/4/1951,Divorced,3,98403511,63041826,charmainelim@gmail.com,HDB4,153 Lorong 2 Toa Payoh,#20-606,310153
7720,SG,SG,FARRELL,ONG,Secondary,M,22/10/1979,Single,0,84744728,62331181,farrellong@gmail.com,HDB5,134 Ang Mo Kio Avenue 3,#02-1673,560134
7721,SG,SG,RENA,YEO,Diploma,F,26/9/1985,Married,2,80213937,61357643,renayeo@gmail.com,HDB2,606 Choa Chu Kang Street 62,#10-135,680606
7722,SG,SG,BERT,CHONG,University,M,21/10/1956,Single,0,82616595,65578781,bertchong@gmail.com,HDB2,130 Cashew Road,#12-215,670130
7723,SG,SG,JASLYN,ONG,Diploma,F,2/4/1976,Single,0,93881037,66961064,jaslynong@gmail.com,HDB4,Blk 2 Dakota Close,#07-796,390002
7724,SG,SG,MIN,TOH,University,F,4/5/1983,Divorced,1,99514690,62588817,mintoh@gmail.com,HDB4,837 Yishun Street 81,#01-338,760837
7725,SG,SG,TIMOTHY,CHUA,Below Secondary,M,17/12/1963,Married,0,86838794,66283528,timothychua@gmail.com,PC,61 Bishan Street 21,#03-08 Bis,574044
7726,SG,SG,LIYA,LIM,Below Secondary,F,25/11/1968,Divorced,2,91003001,63270459,liyalim@gmail.com,PC,62 Mei Hwan Drive,#03-07 Gol,568427
7727,SG,SG,MIN,WONG,Secondary,F,20/7/1949,Single,0,86111878,67003336,minwong@gmail.com,DH,108 Sunbird Circle,#01-00,487310
7728,SG,SG,AMELIA,SEAH,Secondary,F,5/10/1957,Married,5,95242060,66987670,ameliaseah@gmail.com,PC,319 Shunfu Road,#13-12 Shu,570319
7729,SG,SG,GEN,LEE,University,F,19/6/1951,Married,0,94306500,61731939,genlee@gmail.com,HDB3,Blk 816 Jellicoe Road,#08-319,200816
7730,SG,SG,TIMOTHY,KOH,Below Secondary,M,3/2/1960,Widowed,1,83162426,67553284,timothykoh@gmail.com,HDB3,523 Bedok North Street 3,#03-305,460536
7731,SG,SG,RENA,KOH,University,F,24/2/1973,Widowed,2,83453541,67145585,renakoh@gmail.com,HDB5,204 Ang Mo Kio Avenue 3,#08-1726,560204
7732,SG,SG,TAI LOONG,GOH,University,M,21/3/1951,Married,1,80183589,63952216,tai.loonggoh@gmail.com,HDB2,588C Montreal Drive,#11-100,753588
7733,SG,SG,CHRISTOPHER,SIM,Diploma,M,17/11/1990,Widowed,3,98068998,68783302,christophersim@hotmail.com,SDH,Cashew Link 2,,648200
7734,SG,SG,KOH,TAY,Post Secondary,M,19/10/1983,Divorced,0,99429728,65918688,kohtay@hotmail.com,HDB5,46 Lengkok Bahru,#12-257,150046
7735,SG,SG,MARK,HO,Secondary,M,10/10/1974,Married,3,83561953,67852748,markho@hotmail.com,SDH,94 Shelford Road,#01-00,288455
7736,SG,SG,WEI KIAT,YEO,Below Secondary,M,10/6/1958,Single,0,86391908,61690908,wei.kiatyeo@hotmail.com,HDB3,692A Choa Chu Kang Crescent,#19-06,681692
7737,SG,SG,SHASHA,LOW,University,F,7/4/1969,Widowed,5,96320125,69624969,shashalow@hotmail.com,HDB3,Blk 803 King George's Avenue,#04-319,200803
7738,SG,SG,CHERYL,TEO,University,F,18/4/1961,Married,0,95717939,65802921,cherylteo@hotmail.com,HDB4,337C  Tah Ching Road,#07-05,613337
7739,SG,SG,EVELYN,SIM,Below Secondary,F,20/8/1948,Divorced,1,92940667,64278337,evelynsim@hotmail.com,HDB5,Blk 113 Aljunied Avenue 2,#05-305,380113
7740,SG,SG,JASLYN,LEE,Below Secondary,F,12/4/1948,Single,0,83780962,69824954,jaslynlee@hotmail.com,HDB5,534 Bedok North Street 3,#09-802,460534
7741,SG,SG,RIN,CHUA,Below Secondary,F,10/8/1982,Single,0,87436634,65529351,rinchua@hotmail.com,HDB3,Blk 9 Gloucester Road,#13-319,210009
7742,SG,SG,BRENDAN,KOH,Diploma,M,14/11/1964,Married,3,93828804,64162805,brendankoh@hotmail.com,HDB4,273C Compassvale Link,#14-160,543273
7743,SG,SG,KEN,MOK,Secondary,M,5/7/1961,Divorced,2,88777317,68986348,kenmok@hotmail.com,AP,16 Stirling Road,#20-19 Que,148957
7744,SG,SG,CHERILYN,CHONG,University,F,19/3/1948,Divorced,2,98951482,68615516,cherilynchong@hotmail.com,PC,391 Upper Paya Lebar Road,#07-372 Ca,534981
7745,SG,SG,KEEFE,CHONG,Post Secondary,M,28/2/1957,Widowed,2,84011864,63397112,keefechong@hotmail.com,HDB3,111 Edgefield Plains,#07-402,820111
7746,SG,SG,REGINA,NG,Secondary,F,8/4/1963,Single,0,91876005,65736534,reginang@hotmail.com,PC,35 Kovan Road,#17-778 Ko,545019
7747,SG,SG,ISABELLE,SEAH,Diploma,F,26/5/1958,Divorced,3,95185434,64429714,isabelleseah@hotmail.com,HDB3,704 Jurong West Street 71,#08-94,640704
7748,SG,SG,LIYA,NG,Post Secondary,F,13/10/1972,Widowed,4,81034869,63690892,liyang@hotmail.com,HDB4,155 Bishan Street 13,#12-84,570155
7749,SG,SG,LOON,ONG,University,M,27/5/1964,Single,0,80771346,65950853,loonong@hotmail.com,AP,1 Pearl Bank,#06-03 Pea,169016
7750,SG,SG,EVELYN,YEO,Secondary,F,8/8/1962,Divorced,0,81020632,62137763,evelynyeo@hotmail.com,PC,35 Kovan Road,#14-778 Ko,545019
7751,SG,SG,FELICIA,HO,Diploma,F,10/6/1986,Widowed,5,84183144,64658722,feliciaho@hotmail.com,HDB3,523 Ang Mo Kio Avenue 5,#20-2575,560523
7752,SG,SG,KENNY,CHAN,University,M,21/10/1951,Widowed,0,86481442,62916815,kennychan@hotmail.com,HDB3,325A Sengkang East Way,#11-509,541325
7753,SG,SG,MIKE,TAN,Secondary,M,6/6/1982,Single,0,92945134,63692812,miketan@hotmail.com,HDB4,105 Ang Mo Kio Avenue 4,#07-194,560105
7754,SG,SG,ZIQIAN,ANG,Below Secondary,F,12/1/1969,Widowed,1,90808102,66661432,ziqianang@hotmail.com,HDB3,429 Hougang Avenue 6,#01-148,530429
7755,SG,SG,GEN,ONG,Post Secondary,F,21/3/1972,Single,0,81323302,68901288,genong@hotmail.com,HDB2,278 Tampines Street 22,#07-212,520278
7756,SG,SG,SALLY,CHUA,University,F,26/9/1974,Widowed,5,94682448,64081178,sallychua@hotmail.com,HDB4,406 Pasir Ris Drive 6,#07-473,510406
7757,SG,SG,LEX,WONG,Diploma,M,6/10/1970,Divorced,3,98155526,67073742,lexwong@hotmail.com,HDB4,611 Ang Mo Kio Avenue 5,#11-2799,560611
7758,SG,SG,FAITH,GOH,University,F,24/4/1973,Widowed,3,97709552,62977356,faithgoh@hotmail.com,HDB5,487C Tampines Street 45,#05-113,522487
7759,SG,SG,DARREN,SEAH,University,M,2/1/1985,Married,0,92786697,65385378,darrenseah@hotmail.com,HDB4,563 Ang Mo Kio Avenue 3,#04-3449,560563
7760,SG,SG,BETH,YEO,Below Secondary,F,6/1/1959,Married,4,88083314,67244188,bethyeo@hotmail.com,HDB3,551 Hougang Street 51,#02-150,530551
7761,SG,SG,TIMOTHY,CHIA,Diploma,M,24/5/1956,Married,4,83269736,61721830,timothychia@hotmail.com,HDB3,242 Hougang Street 22,#01-77,530242
7762,SG,SG,SHANE,ONG,University,M,19/5/1952,Single,0,88282322,63428835,shaneong@hotmail.com,HDB4,119 Ang Mo Kio Avenue 3,#09-1789,560119
7763,SG,SG,JAZREEN,MOH,Diploma,F,28/6/1961,Divorced,1,82712278,64594887,jazreenmoh@hotmail.com,HDB5,438 Choa Chu Kang Avenue 4,#04-481,680438
7764,SG,SG,CHRISTOPHER,TOH,Post Secondary,M,13/2/1960,Divorced,3,85571945,66736071,christophertoh@hotmail.com,HDB5,Blk 672 Klang Lane,#08-317,210672
7765,SG,SG,JAS,CHAN,Secondary,M,23/11/1956,Married,0,92497186,67569656,jaschan@hotmail.com,HDB4,985A Buangkok Crescent,#11-06,531985
7766,SG,SG,CLAIRE,TAN,University,F,18/3/1974,Widowed,0,88319109,61693007,clairetan@hotmail.com,HDB3,623 Jurong West Street 61,#02-185,640623
7767,SG,SG,ZAC,HO,University,M,7/2/1975,Single,0,88638093,68610068,zacho@hotmail.com,HDB3,201 Petir Road,#08-693,670201
7768,SG,SG,SHANE,NG,Secondary,M,28/4/1964,Married,4,93555270,64826657,shaneng@hotmail.com,PC,13 Cove Drive,#04-2873 M,98327
7769,SG,SG,LYANA,MOH,Secondary,F,15/4/1984,Divorced,3,80878681,64238992,lyanamoh@hotmail.com,HDB2,137 Yishun Ring Road,#08-150,760137
7770,SG,SG,LEAH,ANG,Below Secondary,F,25/2/1971,Divorced,1,88467264,68029952,leahang@hotmail.com,HDB5,254 Compassvale Road,#15-708,540254
7771,SG,SG,JEAN,SEAH,University,F,26/11/1989,Divorced,2,96339574,65511329,jeanseah@hotmail.com,HDB5,Blk 29 Kelantan Road,#09-317,200029
7772,SG,SG,ALEX,GOH,Below Secondary,M,11/5/1975,Widowed,4,93784739,61559607,alexgoh@hotmail.com,HDB3,498A Tampines Street 45,#09-354,520498
7773,SG,SG,KARL,MOH,Secondary,M,20/12/1970,Widowed,2,92837644,67656249,karlmoh@hotmail.com,HDB3,969 Hougang Street 91,#11-180,530969
7774,SG,SG,CATHY,CHIA,Post Secondary,F,9/10/1969,Single,0,92887029,65791383,cathychia@hotmail.com,HDB4,259 Bukit Panjang Ring Road,#15-364,671217
7775,SG,SG,ZETH,TEO,Diploma,F,9/7/1961,Widowed,5,99184076,62026181,zethteo@hotmail.com,PC,485 Yio Chu Kang Road,#02-01,787058
7776,SG,SG,YVONNE,WONG,Secondary,F,24/8/1958,Widowed,3,93581751,62610612,yvonnewong@hotmail.com,HDB4,229 Tampines Street 23,#10-267,521229
7777,SG,SG,KIM,KOH,Diploma,F,13/4/1984,Widowed,4,97181829,62845960,kimkoh@hotmail.com,HDB3,157 Jalan Teck Whye,#02-115,680157
7778,SG,SG,KIMBERLY,TOH,University,F,16/9/1974,Married,3,84035410,65654376,kimberlytoh@hotmail.com,HDB3,840 Jurong West Street 81,#02-119,640840
7779,SG,SG,ZETH,CHONG,Diploma,F,20/3/1957,Divorced,4,91223322,68797809,zethchong@hotmail.com,SH,98 Martaban Road,#01-00,328668
7780,SG,SG,DAN RAY,SEAH,Post Secondary,M,13/7/1959,Married,4,93870023,62245331,dan.rayseah@hotmail.com,HDB3,751 Pasir Ris St 71,#08-74,510751
7781,SG,SG,FATIN,LIM,Post Secondary,F,15/11/1983,Divorced,4,80109269,61789824,fatinlim@hotmail.com,HDB2,341 Hougang Avenue 7,#10-465,530341
7782,SG,SG,BRENDAN,CHAN,Post Secondary,M,10/10/1961,Divorced,4,98973913,68765197,brendanchan@hotmail.com,HDB4,476 Tampines Street 44,#03-185,520476
7783,SG,SG,BENTA,KOH,University,F,17/7/1962,Single,0,81710794,67448948,bentakoh@hotmail.com,HDB4,354 Hougang Avenue 7,#03-701,530354
7784,SG,SG,LEE,KOH,Post Secondary,M,3/2/1967,Married,1,92314778,66370335,leekoh@hotmail.com,HDB4,738 Yishun Street 72,#08-153,760738
7785,SG,SG,XIAOYU,WONG,University,M,23/2/1987,Married,4,84864427,65244096,xiaoyuwong@hotmail.com,HDB3,56 Geylang Bahru,#08-3589,330056
